VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,2020-04-01 11:17:21,2020-04-01 11:25:09,1,1.10,1,N,166,42,2,7,0,0.5,0,0,0.3,7.8,0
2,2020-04-01 11:57:16,2020-04-01 12:13:14,1,4.34,1,N,48,42,2,15,0,0.5,0,0,0.3,18.3,2.5
1,2020-04-01 11:32:49,2020-04-01 12:01:39,2,21.50,2,N,132,87,1,52,2.5,0.5,9.7,0,0.3,65,2.5
1,2020-04-01 11:02:16,2020-04-01 11:25:09,1,6.50,1,N,151,87,1,21.5,2.5,0.5,4.95,0,0.3,29.75,2.5
1,2020-04-01 11:41:20,2020-04-01 11:46:17,1,1.60,1,N,246,142,2,7,2.5,0.5,0,0,0.3,10.3,2.5
2,2020-04-01 11:28:12,2020-04-01 11:38:35,1,1.50,1,N,151,152,2,7,0,0.5,0,0,0.3,7.8,0
2,2020-04-01 11:50:15,2020-04-01 11:53:22,1,.70,1,N,42,41,2,4.5,0,0.5,0,0,0.3,5.3,0
1,2020-04-01 11:11:35,2020-04-01 11:23:00,1,1.90,1,N,238,263,2,10,2.5,0.5,0,0,0.3,13.3,2.5
1,2020-04-01 11:26:22,2020-04-01 11:31:46,1,1.40,1,N,263,229,1,6.5,2.5,0.5,1,0,0.3,10.8,2.5
2,2020-04-01 11:21:17,2020-04-01 11:24:37,1,1.07,1,N,146,179,2,5.5,0,0.5,0,0,0.3,6.3,0
2,2020-04-01 11:32:37,2020-04-01 11:43:08,1,2.02,1,N,193,7,2,9.5,0,0.5,0,0,0.3,10.3,0
1,2020-04-01 11:04:06,2020-04-01 11:07:20,0,.90,1,N,50,143,1,5,2.5,0.5,2.08,0,0.3,10.38,2.5
2,2020-04-01 11:13:21,2020-04-01 11:21:16,1,4.65,1,N,48,166,2,14.5,0,0.5,0,0,0.3,17.8,2.5
2,2020-04-01 11:19:50,2020-04-01 11:27:04,6,1.46,1,N,79,232,1,7.5,0,0.5,2.16,0,0.3,12.96,2.5
2,2020-04-01 11:39:19,2020-04-01 11:52:56,6,6.10,1,N,137,65,2,19,0,0.5,0,0,0.3,22.3,2.5
2,2020-04-01 11:08:08,2020-04-01 11:13:45,6,1.35,1,N,238,41,2,6.5,0,0.5,0,0,0.3,7.3,0
2,2020-04-01 11:33:05,2020-04-01 11:35:10,6,.37,1,N,143,50,1,3.5,0,0.5,2.04,0,0.3,8.84,2.5
2,2020-04-01 11:34:33,2020-04-01 11:39:01,1,.99,1,N,191,38,1,5.5,0,0.5,0,0,0.3,6.3,0
2,2020-04-01 11:45:17,2020-04-01 11:48:48,1,1.50,1,N,38,265,2,6,0,0.5,0,0,0.3,6.8,0
2,2020-04-01 11:49:25,2020-04-01 11:51:40,1,.93,1,N,265,265,2,4.5,0,0.5,0,0,0.3,5.3,0
2,2020-04-01 11:56:16,2020-04-01 11:57:15,1,.00,1,N,265,265,2,2.5,0,0.5,0,0,0.3,3.3,0
1,2020-04-01 11:42:59,2020-04-01 11:57:27,2,4.00,1,N,140,260,2,15,2.5,0.5,0,0,0.3,18.3,2.5
2,2020-04-01 11:49:25,2020-04-01 11:58:04,1,1.41,1,N,236,43,1,8,0,0.5,2.26,0,0.3,13.56,2.5
1,2020-04-01 11:08:04,2020-04-01 11:16:52,1,2.40,1,N,141,74,2,9.5,2.5,0.5,0,0,0.3,12.8,2.5
1,2020-04-01 11:31:42,2020-04-01 11:35:49,2,1.10,1,N,41,75,2,5.5,0,0.5,0,0,0.3,6.3,0
1,2020-04-01 11:47:41,2020-04-01 11:52:36,1,.50,1,N,237,43,2,5,2.5,0.5,0,0,0.3,8.3,2.5
2,2020-04-01 11:15:17,2020-04-01 11:19:29,2,.78,1,N,231,87,2,5,0,0.5,0,0,0.3,8.3,2.5
2,2020-04-01 11:18:46,2020-04-01 11:19:45,1,.19,1,N,170,170,1,3,0,0.5,1.89,0,0.3,8.19,2.5
2,2020-04-01 11:51:02,2020-04-01 12:15:11,1,8.33,1,N,170,181,1,26.5,0,0.5,7.45,0,0.3,37.25,2.5
1,2020-04-01 11:07:08,2020-04-01 11:12:35,1,1.80,1,N,236,237,1,7.5,2.5,0.5,3.2,0,0.3,14,2.5
1,2020-04-01 11:05:20,2020-04-01 11:10:02,3,1.60,1,N,263,229,1,6.5,2.5,0.5,2,0,0.3,11.8,2.5
2,2020-04-01 11:33:59,2020-04-01 11:46:13,2,2.47,1,N,116,243,2,11,0,0.5,0,0,0.3,11.8,0
1,2020-04-01 11:36:54,2020-04-01 11:43:23,2,1.70,1,N,162,141,1,7.5,2.5,0.5,0,0,0.3,10.8,2.5
1,2020-04-01 11:39:58,2020-04-01 11:54:35,1,2.80,1,N,263,230,1,12.5,2.5,0.5,0,0,0.3,15.8,2.5
2,2020-04-01 11:01:18,2020-04-01 11:08:25,2,2.39,1,N,140,170,2,9.5,0,0.5,0,0,0.3,12.8,2.5
2,2020-04-01 11:48:47,2020-04-01 12:11:31,1,7.39,1,N,161,80,1,25,0,0.5,6.88,6.12,0.3,41.3,2.5
2,2020-04-01 10:48:18,2020-04-01 10:51:35,1,.93,1,N,142,238,1,5,0,0.5,1.7,0,0.3,10,2.5
2,2020-04-01 10:54:14,2020-04-01 10:55:59,1,.63,1,N,238,151,2,4,0,0.5,0,0,0.3,7.3,2.5
1,2020-04-01 11:08:28,2020-04-01 11:11:27,1,.40,1,N,238,238,1,4,2.5,0.5,1.8,0,0.3,9.1,2.5
1,2020-04-01 11:25:14,2020-04-01 11:58:22,0,7.10,1,N,90,181,1,27,2.5,0.5,10,0,0.3,40.3,2.5
2,2020-04-01 11:12:13,2020-04-01 11:20:23,1,1.38,1,N,238,41,2,7.5,0,0.5,0,0,0.3,8.3,0
2,2020-04-01 11:38:41,2020-04-01 11:48:53,1,2.47,1,N,151,116,2,10,0,0.5,0,0,0.3,10.8,0
2,2020-04-01 11:38:39,2020-04-01 11:54:24,6,5.85,1,N,238,243,1,19,0,0.5,5.58,0,0.3,27.88,2.5
2,2020-04-01 11:09:05,2020-04-01 11:51:43,5,11.77,1,N,170,232,1,41.5,0,0.5,11.2,0,0.3,56,2.5
1,2020-04-01 11:10:37,2020-04-01 11:21:19,1,3.00,1,N,142,170,2,11,2.5,0.5,0,0,0.3,14.3,2.5
2,2020-04-01 11:18:24,2020-04-01 11:27:50,3,6.08,1,N,140,88,1,18,0,0.5,6.39,0,0.3,27.69,2.5
2,2020-04-01 11:34:19,2020-04-01 11:46:42,3,2.43,1,N,209,107,2,11,0,0.5,0,0,0.3,14.3,2.5
1,2020-04-01 11:44:14,2020-04-01 12:10:27,1,7.30,1,N,260,75,2,25,2.5,0.5,0,0,0.3,28.3,2.5
2,2020-04-01 11:31:55,2020-04-01 11:42:44,1,2.73,1,N,113,163,2,11,0,0.5,0,0,0.3,14.3,2.5
1,2020-04-01 11:15:09,2020-04-01 11:47:35,1,.00,1,N,65,55,1,34.2,0,0.5,0,0,0.3,35,0
2,2020-04-01 11:12:35,2020-04-01 11:24:05,3,3.83,1,N,43,50,1,13,0,0.5,3.26,0,0.3,19.56,2.5
2,2020-04-01 11:30:08,2020-04-01 11:34:18,2,1.40,1,N,48,163,2,6,0,0.5,0,0,0.3,9.3,2.5
1,2020-04-01 11:11:47,2020-04-01 11:18:07,0,.90,1,N,125,113,1,6.5,2.5,0.5,2,0,0.3,11.8,2.5
1,2020-04-01 11:52:39,2020-04-01 12:17:44,2,11.70,1,N,146,215,2,34.5,0,0.5,0,0,0.3,35.3,0
1,2020-04-01 11:38:06,2020-04-01 11:38:52,1,.30,1,N,236,236,1,3,2.5,0.5,1.55,0,0.3,7.85,2.5
2,2020-04-01 11:05:09,2020-04-01 11:18:09,1,2.42,1,N,239,143,2,11.5,0,0.5,0,0,0.3,14.8,2.5
2,2020-04-01 11:59:19,2020-04-01 12:09:20,1,2.49,1,N,68,79,2,10,0,0.5,0,0,0.3,13.3,2.5
2,2020-04-01 11:18:08,2020-04-01 11:27:13,1,2.07,1,N,260,82,2,9,0,0.5,0,0,0.3,9.8,0
1,2020-04-01 11:42:37,2020-04-01 11:49:23,2,1.70,1,N,164,114,1,8,2.5,0.5,2.8,0,0.3,14.1,2.5
2,2020-04-01 11:08:41,2020-04-01 11:18:31,2,3.01,1,N,163,146,1,11,0,0.5,4.29,0,0.3,18.59,2.5
2,2020-04-01 11:55:07,2020-04-01 11:58:38,2,1.15,1,N,161,100,2,5.5,0,0.5,0,0,0.3,8.8,2.5
1,2020-04-01 11:04:18,2020-04-01 11:12:32,1,1.30,1,N,137,113,2,7.5,2.5,0.5,0,0,0.3,10.8,2.5
2,2020-04-01 11:26:08,2020-04-01 12:04:36,1,10.55,1,N,107,61,1,33.5,0,0.5,7.36,0,0.3,44.16,2.5
2,2020-04-01 11:34:50,2020-04-01 11:48:09,1,4.35,1,N,234,263,1,14.5,0,0.5,3.56,0,0.3,21.36,2.5
2,2020-04-01 11:18:31,2020-04-01 11:26:06,6,1.49,1,N,151,43,2,8,0,0.5,0,0,0.3,11.3,2.5
2,2020-04-01 11:32:46,2020-04-01 11:39:10,6,1.06,1,N,237,262,2,6.5,0,0.5,0,0,0.3,9.8,2.5
2,2020-04-01 11:47:40,2020-04-01 11:58:08,1,3.26,1,N,148,87,1,12,0,0.5,3.06,0,0.3,18.36,2.5
1,2020-04-01 11:33:16,2020-04-01 11:44:08,1,4.50,1,N,74,229,1,15,2.5,0.5,2,0,0.3,20.3,2.5
2,2020-04-01 11:18:46,2020-04-01 11:26:18,1,1.65,1,N,234,249,1,7.5,0,0.5,2.7,0,0.3,13.5,2.5
2,2020-04-01 11:30:10,2020-04-01 11:31:02,1,.34,1,N,114,113,2,3,0,0.5,0,0,0.3,6.3,2.5
2,2020-04-01 11:49:53,2020-04-01 11:57:01,1,3.14,1,N,249,162,2,10.5,0,0.5,0,0,0.3,13.8,2.5
2,2020-04-01 11:12:01,2020-04-01 11:28:19,6,4.87,1,N,237,42,2,16.5,0,0.5,0,0,0.3,19.8,2.5
2,2020-04-01 11:40:12,2020-04-01 11:50:01,6,2.81,1,N,24,262,1,11,0,0.5,2,0,0.3,16.3,2.5
2,2020-04-01 11:56:13,2020-04-01 11:58:38,6,.42,1,N,263,141,1,4,0,0.5,1.46,0,0.3,8.76,2.5
1,2020-04-01 11:06:11,2020-04-01 11:16:52,1,3.20,1,N,236,234,1,11.5,2.5,0.5,2.2,0,0.3,17,2.5
1,2020-04-01 11:27:01,2020-04-01 11:28:39,1,.80,1,N,48,143,1,4.5,2.5,0.5,1,0,0.3,8.8,2.5
1,2020-04-01 11:13:51,2020-04-01 11:28:07,1,3.90,1,N,237,148,1,14.5,2.5,0.5,3.55,0,0.3,21.35,2.5
1,2020-04-01 11:30:32,2020-04-01 11:52:55,1,8.10,1,N,148,41,2,26,2.5,0.5,0,0,0.3,29.3,2.5
1,2020-04-01 11:22:22,2020-04-01 11:26:35,3,1.60,1,N,50,238,1,6.5,2.5,0.5,1.95,0,0.3,11.75,2.5
1,2020-04-01 11:51:21,2020-04-01 12:01:10,3,2.90,1,N,151,116,2,11,0,0.5,0,0,0.3,11.8,0
2,2020-04-01 11:37:45,2020-04-01 11:40:45,1,.98,1,N,68,48,2,5,0,0.5,0,0,0.3,8.3,2.5
1,2020-04-01 11:01:14,2020-04-01 11:04:07,1,.90,1,N,137,79,2,4.5,2.5,0.5,0,0,0.3,7.8,2.5
1,2020-04-01 11:12:37,2020-04-01 11:14:52,1,.60,1,N,79,144,2,4,2.5,0.5,0,0,0.3,7.3,2.5
1,2020-04-01 11:28:29,2020-04-01 11:41:36,1,3.40,1,N,186,236,2,13,2.5,0.5,0,0,0.3,16.3,2.5
2,2020-04-01 11:04:37,2020-04-01 11:06:56,1,.46,1,N,163,142,1,4,0,0.5,0,0,0.3,7.3,2.5
2,2020-04-01 11:11:55,2020-04-01 11:15:07,1,.88,1,N,239,238,2,5,0,0.5,0,0,0.3,8.3,2.5
2,2020-04-01 11:39:32,2020-04-01 11:41:38,1,.44,1,N,230,68,2,4,0,0.5,0,0,0.3,7.3,2.5
2,2020-04-01 11:50:11,2020-04-01 11:53:49,2,1.14,1,N,75,74,1,5.5,0,0.5,1.26,0,0.3,7.56,0
1,2020-04-01 11:51:33,2020-04-01 11:57:48,1,1.10,1,N,151,238,1,6.5,2.5,0.5,1.95,0,0.3,11.75,2.5
2,2020-04-01 11:13:08,2020-04-01 11:15:31,3,.36,1,N,238,239,2,3.5,0,0.5,0,0,0.3,6.8,2.5
2,2020-04-01 11:20:24,2020-04-01 11:26:29,1,1.39,1,N,142,162,1,7,0,0.5,2.06,0,0.3,12.36,2.5
2,2020-04-01 11:07:29,2020-04-01 11:11:57,6,.92,1,N,234,90,2,5.5,0,0.5,0,0,0.3,8.8,2.5
2,2020-04-01 11:21:20,2020-04-01 11:24:24,6,.66,1,N,90,234,2,4.5,0,0.5,0,0,0.3,7.8,2.5
2,2020-04-01 11:14:13,2020-04-01 11:16:47,5,.30,1,N,237,237,1,3.5,0,0.5,1.36,0,0.3,8.16,2.5
2,2020-04-01 11:30:22,2020-04-01 11:33:09,5,.98,1,N,237,236,1,5,0,0.5,1.66,0,0.3,9.96,2.5
2,2020-04-01 11:19:30,2020-04-01 11:36:04,1,7.13,1,N,162,33,2,21.5,0,0.5,0,0,0.3,24.8,2.5
2,2020-04-01 11:52:23,2020-04-01 11:55:22,1,1.35,1,N,211,234,1,5.5,0,0.5,1,0,0.3,9.8,2.5
1,2020-04-01 11:17:03,2020-04-01 11:26:25,1,2.20,1,N,162,142,1,9.5,2.5,0.5,1,0,0.3,13.8,2.5
1,2020-04-01 11:47:19,2020-04-01 11:53:51,1,2.20,1,N,140,145,1,8.5,2.5,0.5,2.36,0,0.3,14.16,2.5
2,2020-04-01 11:15:10,2020-04-01 11:24:49,3,1.80,1,N,263,238,2,9,0,0.5,0,0,0.3,12.3,2.5
2,2020-04-01 11:37:01,2020-04-01 11:40:01,2,.65,1,N,143,142,1,4.5,0,0.5,2.34,0,0.3,10.14,2.5
1,2020-04-01 11:05:55,2020-04-01 11:08:57,1,.60,1,N,237,140,2,4.5,2.5,0.5,0,0,0.3,7.8,2.5
2,2020-04-01 11:35:01,2020-04-01 11:43:58,1,3.18,1,N,161,43,1,11,0,0.5,3.58,0,0.3,17.88,2.5
2,2020-04-01 11:50:14,2020-04-01 11:58:36,1,1.62,1,N,151,143,1,8.5,0,0.5,3.54,0,0.3,15.34,2.5
2,2020-04-01 11:06:53,2020-04-01 11:17:30,1,2.79,1,N,41,236,2,11,0,0.5,0,0,0.3,14.3,2.5
2,2020-04-01 11:39:32,2020-04-01 11:45:27,1,1.42,1,N,41,238,1,6.5,0,0.5,1.96,0,0.3,11.76,2.5
2,2020-04-01 11:08:40,2020-04-01 11:12:49,1,.45,1,N,236,75,2,4.5,0,0.5,0,0,0.3,7.8,2.5
2,2020-04-01 11:47:31,2020-04-01 11:52:34,1,1.43,1,N,79,233,2,6.5,0,0.5,0,0,0.3,9.8,2.5
1,2020-04-01 11:09:50,2020-04-01 11:17:54,1,2.00,1,N,141,75,2,8.5,2.5,0.5,0,0,0.3,11.8,2.5
1,2020-04-01 11:48:32,2020-04-01 11:54:14,3,1.10,1,N,151,24,2,6,2.5,0.5,0,0,0.3,9.3,0
1,2020-04-01 11:18:51,2020-04-01 11:41:06,1,4.30,1,N,74,74,1,18,0,0.5,1.2,0,0.3,20,0
1,2020-04-01 11:43:12,2020-04-01 11:46:34,1,.90,1,N,74,75,2,5,0,0.5,0,0,0.3,5.8,0
1,2020-04-01 11:17:09,2020-04-01 11:23:59,1,1.50,1,N,142,163,2,7.5,2.5,0.5,0,0,0.3,10.8,2.5
2,2020-04-01 11:48:19,2020-04-01 11:53:07,1,.92,1,N,262,236,1,5.5,0,0.5,1.76,0,0.3,10.56,2.5
1,2020-04-01 11:48:58,2020-04-01 12:15:32,2,6.50,1,N,170,116,1,23.5,2.5,0.5,2.68,0,0.3,29.48,2.5
2,2020-04-01 11:43:40,2020-04-01 11:59:36,6,4.03,1,N,41,48,1,15,0,0.5,4.58,0,0.3,24.83,2.5
1,2020-04-01 11:34:57,2020-04-01 11:48:16,1,3.70,1,N,262,100,1,14,2.5,0.5,2.5,0,0.3,19.8,2.5
1,2020-04-01 11:12:37,2020-04-01 11:15:31,1,.60,1,N,234,90,2,4.5,2.5,0.5,0,0,0.3,7.8,2.5
1,2020-04-01 11:04:48,2020-04-01 11:11:45,1,1.50,1,N,142,48,1,7.5,2.5,0.5,1,0,0.3,11.8,2.5
2,2020-04-01 11:33:25,2020-04-01 11:38:15,1,.95,1,N,24,238,2,5.5,0,0.5,0,0,0.3,8.8,2.5
2,2020-04-01 11:47:58,2020-04-01 12:16:44,1,8.47,1,N,166,129,1,28.5,0,0.5,5,6.12,0.3,40.42,0
2,2020-04-01 12:02:12,2020-04-01 12:23:07,1,10.01,1,N,138,186,1,29.5,0,0.5,7.78,6.12,0.3,46.7,2.5
1,2020-04-01 11:13:09,2020-04-01 11:20:59,2,1.40,1,N,97,106,2,7.5,0,0.5,0,0,0.3,8.3,0
1,2020-04-01 11:42:29,2020-04-01 12:00:54,1,6.20,1,N,261,237,2,20.5,2.5,0.5,0,0,0.3,23.8,2.5
2,2020-04-01 11:47:25,2020-04-01 11:58:45,1,3.76,1,N,41,48,1,13.5,0,0.5,0,0,0.3,16.8,2.5
2,2020-04-01 11:57:39,2020-04-01 12:05:45,1,3.18,1,N,107,262,1,10.5,0,0.5,2.76,0,0.3,16.56,2.5
1,2020-04-01 11:11:06,2020-04-01 11:14:57,1,1.00,1,N,41,75,1,5.5,0,0.5,0.95,0,0.3,7.25,0
1,2020-04-01 11:14:29,2020-04-01 11:30:50,1,9.50,1,N,74,88,1,27.5,2.5,0.5,6.15,0,0.3,36.95,2.5
2,2020-04-01 11:44:36,2020-04-01 11:48:02,1,.69,1,N,234,170,2,4.5,0,0.5,0,0,0.3,7.8,2.5
2,2020-04-01 11:24:34,2020-04-01 11:27:53,2,.50,1,N,152,152,2,4.5,0,0.5,0,0,0.3,5.3,0
1,2020-04-01 11:38:37,2020-04-01 11:41:53,1,1.20,1,N,162,237,4,5.5,2.5,0.5,0,0,0.3,8.8,2.5
1,2020-04-01 11:19:02,2020-04-01 11:31:48,1,.00,1,N,18,254,1,17.2,0,0.5,0,0,0.3,18,0
2,2020-04-01 11:26:19,2020-04-01 11:34:09,1,1.63,1,N,74,166,2,7.5,0,0.5,0,0,0.3,8.3,0
2,2020-04-01 11:44:21,2020-04-01 11:47:16,1,.46,1,N,166,151,2,4,0,0.5,0,0,0.3,4.8,0
1,2020-04-01 11:24:36,2020-04-01 11:52:29,1,20.70,2,N,132,209,1,52,2.5,0.5,11.05,0,0.3,66.35,2.5
1,2020-04-01 11:50:47,2020-04-01 11:55:10,1,.70,1,N,237,141,1,5.5,2.5,0.5,2.6,0,0.3,11.4,2.5
1,2020-04-01 11:04:30,2020-04-01 11:12:15,1,1.20,1,N,163,237,2,7,2.5,0.5,0,0,0.3,10.3,2.5
2,2020-04-01 11:08:17,2020-04-01 11:12:08,2,1.09,1,N,234,114,2,5,0,0.5,0,0,0.3,8.3,2.5
2,2020-04-01 11:21:23,2020-04-01 11:26:28,2,.76,1,N,113,79,2,5.5,0,0.5,0,0,0.3,8.8,2.5
2,2020-04-01 11:28:38,2020-04-01 11:32:29,1,1.72,1,N,141,236,1,6.5,0,0.5,1.96,0,0.3,11.76,2.5
2,2020-04-01 11:51:47,2020-04-01 11:57:08,1,1.62,1,N,141,233,2,7,0,0.5,0,0,0.3,10.3,2.5
1,2020-04-01 11:20:00,2020-04-01 11:22:34,1,.40,1,N,142,142,2,3.5,2.5,0.5,0,0,0.3,6.8,2.5
1,2020-04-01 11:22:31,2020-04-01 11:25:53,1,.50,1,N,75,75,2,4,0,0.5,0,0,0.3,4.8,0
1,2020-04-01 11:56:01,2020-04-01 12:04:27,1,1.70,1,N,238,263,2,8,2.5,0.5,0,0,0.3,11.3,2.5
2,2020-04-01 11:29:12,2020-04-01 11:31:13,1,.50,1,N,237,237,2,4,0,0.5,0,0,0.3,7.3,2.5
2,2020-04-01 11:35:30,2020-04-01 11:42:09,1,1.70,1,N,236,142,1,7.5,0,0.5,3,0,0.3,13.8,2.5
2,2020-04-01 11:51:05,2020-04-01 11:53:10,1,1.04,1,N,236,75,2,5,0,0.5,0,0,0.3,8.3,2.5
2,2020-04-01 11:23:32,2020-04-01 11:39:30,6,3.16,1,N,37,37,2,13.5,0,0.5,0,0,0.3,14.3,0
1,2020-04-01 11:17:01,2020-04-01 11:23:13,2,1.00,1,N,237,263,1,6.5,2.5,0.5,1.95,0,0.3,11.75,2.5
2,2020-04-01 11:05:42,2020-04-01 11:13:37,1,1.65,1,N,137,90,2,8,0,0.5,0,0,0.3,11.3,2.5
2,2020-04-01 11:22:37,2020-04-01 11:35:11,1,3.48,1,N,234,239,1,13.5,0,0.5,4.2,0,0.3,21,2.5
2,2020-04-01 11:44:08,2020-04-01 11:47:00,1,.84,1,N,48,68,2,4.5,0,0.5,0,0,0.3,7.8,2.5
1,2020-04-01 11:40:15,2020-04-01 11:46:02,1,2.20,1,N,143,24,2,8,2.5,0.5,0,0,0.3,11.3,2.5
2,2020-04-01 11:57:07,2020-04-01 11:59:20,1,.34,1,N,129,129,2,3,0,0.5,0,0,0.3,3.8,0
2,2020-04-01 11:27:39,2020-04-01 11:46:13,1,9.09,1,N,186,70,2,27,0,0.5,0,0,0.3,30.3,2.5
1,2020-04-01 11:44:22,2020-04-01 11:49:27,1,2.30,1,N,141,137,1,8.5,2.5,0.5,1,0,0.3,12.8,2.5
2,2020-04-01 11:46:00,2020-04-01 12:05:00,6,4.73,1,N,13,161,1,17.5,0,0.5,4.2,0,0.3,25,2.5
2,2020-04-01 11:16:24,2020-04-01 11:21:01,1,.92,1,N,140,237,2,5,0,0.5,0,0,0.3,8.3,2.5
1,2020-04-01 11:20:33,2020-04-01 11:41:47,1,9.10,1,N,170,194,2,27.5,2.5,0.5,0,6.12,0.3,36.92,2.5
2,2020-04-01 11:37:28,2020-04-01 11:44:00,1,1.25,1,N,263,75,2,7,0,0.5,0,0,0.3,10.3,2.5
2,2020-04-01 11:03:06,2020-04-01 11:16:44,1,2.67,1,N,226,223,1,11.5,0,0.5,0.01,0,0.3,12.31,0
2,2020-04-01 11:48:58,2020-04-01 11:54:14,1,1.18,1,N,141,263,1,6,0,0.5,1.86,0,0.3,11.16,2.5
2,2020-04-01 11:33:40,2020-04-01 11:39:09,1,1.95,1,N,231,186,1,7.5,0,0.5,2.16,0,0.3,12.96,2.5
2,2020-04-01 11:41:37,2020-04-01 11:43:41,1,.48,1,N,186,186,1,3.5,0,0.5,2.04,0,0.3,8.84,2.5
2,2020-04-01 11:45:28,2020-04-01 11:51:29,1,.98,1,N,100,137,1,6,0,0.5,0,0,0.3,9.3,2.5
2,2020-04-01 11:22:52,2020-04-01 11:37:38,1,3.61,1,N,161,151,1,14,0,0.5,3.46,0,0.3,20.76,2.5
2,2020-04-01 11:46:41,2020-04-01 11:53:17,1,1.24,1,N,238,143,2,7,0,0.5,0,0,0.3,10.3,2.5
1,2020-04-01 11:53:11,2020-04-01 11:56:22,1,.70,1,N,234,114,1,4.5,2.5,0.5,1.55,0,0.3,9.35,2.5
2,2020-04-01 11:09:54,2020-04-01 11:13:26,1,.48,1,N,229,140,1,4.5,0,0.5,1.56,0,0.3,9.36,2.5
2,2020-04-01 11:38:07,2020-04-01 11:43:52,6,1.96,1,N,211,186,1,7.5,0,0.5,2.16,0,0.3,12.96,2.5
2,2020-04-01 11:49:03,2020-04-01 11:50:33,6,.39,1,N,186,48,1,3.5,0,0.5,1.36,0,0.3,8.16,2.5
1,2020-04-01 11:09:02,2020-04-01 11:18:47,1,1.70,1,Y,170,4,2,9,2.5,0.5,0,0,0.3,12.3,2.5
1,2020-04-01 11:23:32,2020-04-01 11:26:56,1,.70,1,Y,4,79,1,4.5,2.5,0.5,0,0,0.3,7.8,2.5
1,2020-04-01 11:29:56,2020-04-01 11:32:35,1,.50,1,Y,79,114,2,4,2.5,0.5,0,0,0.3,7.3,2.5
1,2020-04-01 11:42:28,2020-04-01 12:10:20,1,16.90,2,Y,90,132,1,52,2.5,0.5,12.25,6.12,0.3,73.67,2.5
2,2020-04-01 11:22:15,2020-04-01 11:25:50,1,.70,1,N,140,229,1,5,0,0.5,1.66,0,0.3,9.96,2.5
2,2020-04-01 11:32:17,2020-04-01 11:41:55,1,3.21,1,N,163,238,1,11,0,0.5,3.58,0,0.3,17.88,2.5
1,2020-04-01 11:30:24,2020-04-01 11:36:43,1,1.40,1,N,42,166,2,6.5,0,0.5,0,0,0.3,7.3,0
2,2020-04-01 10:59:44,2020-04-01 11:03:34,2,.65,1,N,167,159,1,5,0,0.5,0,0,0.3,5.8,0
2,2020-04-01 11:14:22,2020-04-01 11:19:52,3,1.16,1,N,47,159,2,6,0,0.5,0,0,0.3,6.8,0
1,2020-04-01 11:06:33,2020-04-01 11:16:58,1,.00,1,N,213,174,1,19.2,0,0.5,0,0,0.3,20,0
1,2020-04-01 11:55:22,2020-04-01 12:13:20,1,6.60,1,N,87,263,1,21.5,2.5,0.5,2.48,0,0.3,27.28,2.5
1,2020-04-01 11:56:41,2020-04-01 12:15:44,1,5.80,1,N,42,229,2,20.5,2.5,0.5,0,0,0.3,23.8,2.5
2,2020-04-01 11:45:51,2020-04-01 11:48:38,1,.68,1,N,151,238,1,4.5,0,0.5,1.56,0,0.3,9.36,2.5
2,2020-04-01 11:08:51,2020-04-01 11:25:36,1,5.09,1,N,249,263,1,16.5,0,0.5,3.5,0,0.3,23.3,2.5
2,2020-04-01 11:35:02,2020-04-01 11:43:10,1,2.43,1,N,237,234,2,9,0,0.5,0,0,0.3,12.3,2.5
2,2020-04-01 11:52:24,2020-04-01 11:56:25,1,1.92,1,N,170,140,2,7,0,0.5,0,0,0.3,10.3,2.5
2,2020-04-01 11:19:50,2020-04-01 11:42:34,6,9.33,1,N,233,166,1,28.5,0,0.5,4.5,0,0.3,36.3,2.5
2,2020-04-01 11:42:42,2020-04-01 11:46:57,1,.76,1,N,262,236,1,5,0,0.5,1.66,0,0.3,9.96,2.5
2,2020-04-01 11:22:18,2020-04-01 11:31:26,1,2.52,1,N,231,107,1,9.5,0,0.5,1,0,0.3,13.8,2.5
1,2020-04-01 11:14:43,2020-04-01 11:26:04,1,3.00,1,N,186,231,2,11.5,2.5,0.5,0,0,0.3,14.8,2.5
2,2020-04-01 11:03:29,2020-04-01 12:18:25,1,12.15,1,N,265,35,1,61.5,0,0.5,0,0,0.3,62.3,0
1,2020-04-01 11:17:07,2020-04-01 11:37:20,0,8.40,1,N,162,49,1,26,2.5,0.5,10,0,0.3,39.3,2.5
2,2020-04-01 11:07:44,2020-04-01 11:23:49,1,10.59,3,N,68,265,2,47,0,0,0,11.75,0.3,59.05,0
2,2020-04-01 11:42:15,2020-04-01 11:44:50,1,.41,1,N,166,166,2,4,0,0.5,0,0,0.3,4.8,0
2,2020-04-01 11:50:42,2020-04-01 12:00:29,1,2.65,1,N,140,170,1,10.5,0,0.5,2.76,0,0.3,16.56,2.5
2,2020-04-01 11:24:49,2020-04-01 11:29:31,1,1.09,1,N,164,90,2,6,0,0.5,0,0,0.3,9.3,2.5
2,2020-04-01 11:35:15,2020-04-01 11:38:55,1,.85,1,N,90,68,2,5,0,0.5,0,0,0.3,8.3,2.5
2,2020-04-01 11:10:11,2020-04-01 11:24:50,2,4.09,1,N,170,239,2,14,0,0.5,0,0,0.3,17.3,2.5
